100	20	ἐπιστάτῃ
100	21	καὶ
100	22	ἐπαΐοντι
100	24	μᾶλλον
100	25	ἢ
100	26	ᾗ
100	27	σύμπασι
100	29	ἄλλοις
101	1	ἔστι
101	2	ταῦτα
102	1	εἶεν
103	1	ἀπειθήσας
103	3	τῷ
103	4	ἑνὶ
103	5	καὶ
103	6	ἀτιμάσας
103	7	αὐτοῦ
103	9	δόξαν
103	10	καὶ
103	12	ἐπαίνους
103	14	τιμήσας
103	15	δὲ
103	17	τῶν
103	18	πολλῶν
103	19	λόγους
103	20	καὶ
103	21	μηδὲν
103	22	ἐπαϊόντων
103	24	ἆρα
103	25	οὐδὲν
103	26	κακὸν
103	27	πείσεται
104	1	πῶς
104	2	γὰρ
104	3	οὔ
105	1	τί
105	2	δ’
105	3	ἔστι
105	4	τὸ
105	5	κακὸν
105	8	καὶ
105	9	ποῖ
105	10	τείνει
105	12	καὶ
105	13	εἰς
105	14	τί
105	16	τοῦ
105	17	ἀπειθοῦντος
106	1	δῆλον
106	3	εἰς
106	4	τὸ
106	5	σῶμα
107	1	τοῦτο
107	2	γὰρ
107	3	διόλλυσι
108	1	καλῶς
108	2	λέγεις
109	1	οὐκοῦν
109	3	τἆλλα
109	5	ὦ
109	6	Κρίτων
109	10	ἵνα
109	11	μὴ
109	12	πάντα
109	13	διΐωμεν
109	15	καὶ
109	16	δὴ
109	17	καὶ
109	18	περὶ
109	19	τῶν
109	20	δικαίων
109	21	καὶ
109	22	ἀδίκων
109	24	αἰσχρῶν
109	25	καὶ
109	26	καλῶν
109	27	καὶ
109	28	ἀγαθῶν
109	29	καὶ
109	30	κακῶν
109	32	περὶ
109	33	ὧν
109	34	νῦν
109	36	βουλὴ
109	37	ἡμῖν
109	38	ἐστιν
109	40	πότερον
109	42	τῶν
109	43	πολλῶν
109	44	δόξῃ
109	45	δεῖ
109	46	ἡμᾶς
109	47	ἕπεσθαι
109	48	καὶ
109	49	φοβεῖσθαι
109	50	αὐτὴν
109	51	ἢ
109	53	τοῦ
109	54	ἑνός
109	56	εἴ
109	57	τίς
109	58	ἐστιν
109	59	ἐπαΐων
109	61	ὃν
109	62	δεῖ
109	64	αἰσχύνεσθαι
109	65	καὶ
109	66	φοβεῖσθαι
109	67	μᾶλλον
109	68	ἢ
109	69	σύμπαντας
109	71	ἄλλους
110	1	ᾧ
110	2	εἰ
110	3	μὴ
110	4	ἀκολουθήσομεν
110	6	διαφθεροῦμεν
110	7	ἐκεῖνο
110	8	καὶ
110	9	λωβησόμεθα
110	11	ὃ
110	12	τῷ
110	14	δικαίῳ
110	15	βέλτιον
110	16	ἐγίγνετο
110	17	τῷ
110	18	δὲ
110	19	ἀδίκῳ
110	20	ἀπώλλυτο
111	1	ἢ
111	2	οὐδέν
111	3	ἐστι
111	4	τοῦτο
112	1	οἶμαι
112	4	ὦ
112	5	Σώκρατες
113	1	φέρε
113	2	δή
113	4	ἐὰν
113	5	τὸ
113	6	ὑπὸ
113	8	ὑγιεινοῦ
113	10	βέλτιον
113	11	γιγνόμενον
113	13	ὑπὸ
113	15	νοσώδους
113	17	διαφθειρόμενον
113	18	διολέσωμεν
113	19	πειθόμενοι
113	20	μὴ
113	22	τῶν
113	23	ἐπαϊόντων
113	24	δόξῃ
113	26	ἆρα
113	27	βιωτὸν
113	28	ἡμῖν
113	29	ἐστιν
113	30	διεφθαρμένου
113	31	αὐτοῦ
114	1	ἔστι
114	2	δέ
114	3	που
114	4	τοῦτο
114	5	σῶμα
115	1	ἢ
115	2	οὐχί
116	1	ναί
117	1	ἆρ’
117	2	οὖν
117	3	βιωτὸν
117	4	ἡμῖν
117	5	ἐστιν
117	6	μετὰ
117	7	μοχθηροῦ
117	8	καὶ
117	9	διεφθαρμένου
117	10	σώματος
118	1	οὐδαμῶς
119	1	ἀλλὰ
119	3	ἐκείνου
119	4	ἄρ’
119	5	ἡμῖν
119	6	βιωτὸν
119	7	διεφθαρμένου
119	9	ᾧ
119	10	τὸ
119	11	ἄδικον
119	13	λωβᾶται
119	15	τὸ
119	16	δὲ
119	17	δίκαιον
119	18	ὀνίνησιν
120	1	ἢ
120	2	φαυλότερον
120	3	ἡγούμεθα
120	6	σώματος
120	7	ἐκεῖνο
120	9	ὅτι
120	10	ποτ’
120	11	ἐστὶ
120	13	ἡμετέρων
120	15	περὶ
120	19	ἀδικία
120	20	καὶ
120	22	δικαιοσύνη
120	23	ἐστίν
121	1	οὐδαμῶς
122	1	ἀλλὰ
122	2	τιμιώτερον
123	1	πολύ
124	1	οὐκ
124	2	ἄρα
124	4	ὦ
124	5	βέλτιστε
124	7	πάνυ
124	8	ἡμῖν
124	10	φροντιστέον
124	11	τί
124	12	ἐροῦσιν
124	13	οἱ
124	14	πολλοὶ
124	15	ἡμᾶς
124	17	ἀλλ’
124	18	ὅτι
124	19	ὁ
124	20	ἐπαΐων
124	21	περὶ
124	22	τῶν
124	23	δικαίων
124	24	καὶ
124	25	ἀδίκων
124	27	ὁ
124	28	εἷς
124	29	καὶ
124	30	αὐτὴ
124	32	ἀλήθεια
125	1	ὥστε
125	2	πρῶτον
125	4	ταύτῃ
125	5	οὐκ
125	6	ὀρθῶς
125	7	εἰσηγῇ
125	11	τῶν
125	12	πολλῶν
125	13	δόξης
125	14	δεῖν
125	15	ἡμᾶς
125	16	φροντίζειν
125	17	περὶ
125	18	τῶν
125	19	δικαίων
125	20	καὶ
125	21	καλῶν
125	22	καὶ
125	23	ἀγαθῶν
125	24	καὶ
125	25	τῶν
125	26	ἐναντίων
126	1	ἀλλὰ
126	3	δή
126	5	φαίη
126	7	ἄν
126	8	τις
126	10	οἷοί
126	11	τέ
126	12	εἰσιν
126	13	ἡμᾶς
126	14	οἱ
126	15	πολλοὶ
126	16	ἀποκτεινύναι
127	1	δῆλα
127	3	καὶ
127	4	ταῦτα
128	1	φαίη
128	3	ἄν
128	5	ὦ
128	6	Σώκρατες
129	1	ἀληθῆ
129	2	λέγεις
130	1	ἀλλ’
130	3	ὦ
130	4	θαυμάσιε
130	6	οὗτός
130	9	λόγος
130	10	ὃν
130	11	διεληλύθαμεν
130	12	ἔμοιγε
130	13	δοκεῖ
130	14	ἔτι
130	15	ὅμοιος
130	17	καὶ
130	18	πρότερον
131	1	καὶ
131	2	τόνδε
131	3	δὲ
131	4	αὖ
131	5	σκόπει
131	6	εἰ
131	7	ἔτι
131	8	μένει
131	9	ἡμῖν
131	10	ἢ
131	11	οὔ
131	13	ὅτι
131	14	οὐ
131	15	τὸ
131	16	ζῆν
131	17	περὶ
131	18	πλείστου
131	19	ποιητέον
131	20	ἀλλὰ
131	21	τὸ
131	22	εὖ
131	23	ζῆν
132	2	μένει
133	1	τὸ
133	2	δὲ
133	3	εὖ
133	4	καὶ
133	5	καλῶς
133	6	καὶ
133	7	δικαίως
133	8	ὅτι
133	9	ταὐτόν
133	10	ἐστιν
133	12	μένει
133	13	ἢ
133	14	οὐ
134	1	μένει
135	1	οὐκοῦν
135	2	ἐκ
135	3	τῶν
135	4	ὁμολογουμένων
135	5	τοῦτο
135	6	σκεπτέον
135	8	πότερον
135	9	δίκαιον
135	10	ἐμὲ
135	11	ἐνθένδε
135	12	πειρᾶσθαι
135	13	ἐξιέναι
135	14	μὴ
135	15	ἀφιέντων
135	16	Ἀθηναίων
135	17	ἢ
135	18	οὐ
135	19	δίκαιον
136	1	καὶ
136	2	ἐὰν
136	4	φαίνηται
136	5	δίκαιον
136	7	πειρώμεθα
136	9	εἰ
136	10	δὲ
136	11	μή
136	13	ἐῶμεν
137	2	δὲ
137	3	σὺ
137	4	λέγεις
137	6	σκέψεις
137	7	περί
137	9	ἀναλώσεως
137	10	χρημάτων
137	11	καὶ
137	12	δόξης
137	13	καὶ
137	14	παίδων
137	15	τροφῆς
137	17	μὴ
137	18	ὡς
137	19	ἀληθῶς
137	20	ταῦτα
137	22	ὦ
137	23	Κρίτων
137	25	σκέμματα
137	26	ᾖ
137	27	τῶν
137	28	ῥᾳδίως
137	29	ἀποκτεινύντων
137	30	καὶ
137	31	ἀναβιωσκομένων
137	33	ἄν
137	35	εἰ
137	36	οἷοί
137	38	ἦσαν
137	40	οὐδενὶ
137	41	ξὺν
137	42	νῷ
137	44	τούτων
137	45	τῶν
137	46	πολλῶν
138	1	ἡμῖν
138	2	δ’
138	4	ἐπειδὴ
138	6	λόγος
138	7	οὕτως
138	8	αἱρεῖ
138	10	μὴ
138	11	οὐδὲν
138	12	ἄλλο
138	13	σκεπτέον
138	15	ἢ
138	16	ὅπερ
138	17	νυνδὴ
138	18	ἐλέγομεν
138	20	πότερον
138	21	δίκαια
138	22	πράξομεν
138	24	χρήματα
138	25	τελοῦντες
138	27	τοῖς
138	28	ἐμὲ
138	29	ἐνθένδε
138	30	ἐξάξουσιν
138	31	καὶ
138	32	χάριτας
138	34	καὶ
138	35	αὐτοὶ
138	36	ἐξάγοντές
138	37	τε
138	38	καὶ
138	39	ἐξαγόμενοι
138	41	ἢ
138	42	τῇ
138	43	ἀληθείᾳ
138	44	ἀδικήσομεν
138	45	πάντα
138	46	ταῦτα
138	47	ποιοῦντες
139	1	κἂν
139	2	φαινώμεθα
139	3	ἄδικα
139	4	αὐτὰ
139	5	ἐργαζόμενοι
139	8	οὐ
139	9	δέῃ
139	10	ὑπολογίζεσθαι
139	11	οὔτ’
139	12	εἰ
139	13	ἀποθνῄσκειν
139	14	δεῖ
139	15	παραμένοντας
139	16	καὶ
139	17	ἡσυχίαν
139	18	ἄγοντας
139	20	οὔτε
139	21	ἄλλο
139	22	ὁτιοῦν
139	23	πάσχειν
139	24	πρὸ
139	25	τοῦ
139	26	ἀδικεῖν
140	1	καλῶς
140	3	μοι
140	4	δοκεῖς
140	5	λέγειν
140	7	ὦ
140	8	Σώκρατες
140	10	ὅρα
140	11	δὲ
140	12	τί
140	13	δρῶμεν
141	1	σκοπῶμεν
141	3	ὦ
141	4	ἀγαθέ
141	6	κοινῇ
141	8	καὶ
141	9	εἴ
141	10	πῃ
141	11	ἔχεις
141	12	ἀντιλέγειν
141	13	ἐμοῦ
141	14	λέγοντος
141	16	ἀντίλεγε
141	17	καί
141	18	σοι
141	19	πείσομαι
142	1	εἰ
142	2	δὲ
142	3	μή
142	5	παῦσαι
142	6	ἤδη
142	8	ὦ
142	9	μακάριε
142	11	πολλάκις
142	12	μοι
142	13	λέγων
142	15	αὐτὸν
142	16	λόγον
142	18	ὡς
142	19	χρὴ
142	20	ἐνθένδε
142	21	ἀκόντων
142	22	Ἀθηναίων
142	23	ἐμὲ
142	24	ἀπιέναι
143	1	ὡς
143	2	ἐγὼ
143	3	περὶ
143	4	πολλοῦ
143	5	ποιοῦμαι
143	6	πείσας
143	7	σε
143	8	ταῦτα
143	9	πράττειν
143	11	ἀλλὰ
143	12	μὴ
143	13	ἄκοντος
144	1	ὅρα
144	3	δὴ
144	4	τῆς
144	5	σκέψεως
144	7	ἀρχὴν
144	8	ἐάν
144	9	σοι
144	10	ἱκανῶς
144	11	λέγηται
144	13	καὶ
144	14	πειρῶ
144	15	ἀποκρίνεσθαι
144	16	τὸ
144	17	ἐρωτώμενον
144	18	ᾗ
144	20	μάλιστα
145	1	ἀλλὰ
145	2	πειράσομαι
146	1	οὐδενὶ
146	2	τρόπῳ
146	3	φαμὲν
146	4	ἑκόντας
146	5	ἀδικητέον
146	8	ἢ
146	9	τινὶ
146	11	ἀδικητέον
146	12	τρόπῳ
146	13	τινὶ
146	14	δὲ
146	15	οὔ
147	1	ἢ
147	2	οὐδαμῶς
147	3	τό
147	5	ἀδικεῖν
147	6	οὔτε
147	7	ἀγαθὸν
147	8	οὔτε
147	9	καλόν
147	11	ὡς
147	12	πολλάκις
147	13	ἡμῖν
147	14	καὶ
147	15	ἐν
147	17	ἔμπροσθεν
147	18	χρόνῳ
147	19	ὡμολογήθη
148	1	ὅπερ
148	3	ἄρτι
148	4	ἐλέγετο
148	6	πᾶσαι
148	7	ἡμῖν
148	8	ἐκεῖναι
148	10	πρόσθεν
148	11	ὁμολογίαι
148	12	ἐν
148	13	ταῖσδε
148	15	ὀλίγαις
148	16	ἡμέραις
148	17	ἐκκεχυμέναι
148	18	εἰσίν
148	20	καὶ
148	21	πάλαι
148	23	ὦ
148	24	Κρίτων
148	27	τηλικοίδε
148	28	γέροντες
148	29	ἄνδρες
148	30	πρὸς
148	31	ἀλλήλους
148	32	σπουδῇ
148	33	διαλεγόμενοι
148	34	ἐλάθομεν
148	35	ἡμᾶς
148	36	αὐτοὺς
148	37	παίδων
148	38	οὐδὲν
148	39	διαφέροντες
149	1	ἢ
149	2	παντὸς
149	3	μᾶλλον
149	4	οὕτως
149	5	ἔχει
149	7	τότε
149	8	ἐλέγετο
149	9	ἡμῖν
150	1	εἴτε
150	2	φασὶν
150	3	οἱ
150	4	πολλοὶ
150	5	εἴτε
150	6	μή
150	8	καὶ
150	9	εἴτε
150	10	δεῖ
150	11	ἡμᾶς
150	12	ἔτι
150	13	τῶνδε
150	14	χαλεπώτερα
150	15	πάσχειν
150	16	εἴτε
150	17	καὶ
150	18	πρᾳότερα
150	20	ὅμως
150	21	τό
150	23	ἀδικεῖν
150	24	τῷ
150	25	ἀδικοῦντι
150	27	κακὸν
150	28	καὶ
150	29	αἰσχρὸν
150	31	ὂν
150	32	παντὶ
150	33	τρόπῳ
151	1	φαμὲν
151	2	ἢ
151	3	οὔ
152	1	φαμέν
153	1	οὐδαμῶς
153	2	ἄρα
153	3	δεῖ
153	4	ἀδικεῖν
154	1	οὐ
154	2	δῆτα
155	1	οὐδὲ
155	2	ἀδικούμενον
155	4	ἀνταδικεῖν
155	6	ὡς
155	7	οἱ
155	8	πολλοὶ
155	9	οἴονται
155	11	ἐπειδή
155	13	οὐδαμῶς
155	14	δεῖ
155	15	ἀδικεῖν
156	1	οὐ
156	2	φαίνεται
157	1	τί
157	2	δὲ
157	3	δή
158	1	κακουργεῖν
158	2	δεῖ
158	4	ὦ
158	5	Κρίτων
158	7	ἢ
158	8	οὔ
159	1	οὐ
159	2	δεῖ
159	3	δήπου
159	5	ὦ
159	6	Σώκρατες
160	1	τί
161	1	ἀντικακουργεῖν
161	2	κακῶς
161	3	πάσχοντα
161	5	ὡς
161	6	οἱ
161	7	πολλοί
161	8	φασιν
161	10	δίκαιον
161	11	ἢ
161	12	οὐ
161	13	δίκαιον
162	1	οὐδαμῶς
163	1	τὸ
163	2	γάρ
163	3	που
163	4	κακῶς
163	5	ποιεῖν
163	6	ἀνθρώπους
163	7	τοῦ
163	8	ἀδικεῖν
163	9	οὐδὲν
163	10	διαφέρει
164	1	ἀληθῆ
164	2	λέγεις
165	1	οὔτε
165	2	ἄρα
165	3	ἀνταδικεῖν
165	4	δεῖ
165	5	οὔτε
165	6	κακῶς
165	7	ποιεῖν
165	8	οὐδένα
165	9	ἀνθρώπων
165	11	οὐδ’
165	12	ἂν
165	13	ὁτιοῦν
165	14	πάσχῃ
165	15	ὑπ’
165	16	αὐτῶν
166	1	καὶ
166	2	ὅρα
166	4	ὦ
166	5	Κρίτων
166	7	ταῦτα
166	8	καθομολογῶν
166	11	μὴ
166	12	παρὰ
166	13	δόξαν
166	14	ὁμολογῇς
167	1	οἶδα
167	2	γὰρ
167	4	ὀλίγοις
167	5	τισὶ
167	6	ταῦτα
167	8	δοκεῖ
167	9	καὶ
167	10	δόξει
168	1	οἷς
168	2	οὖν
168	3	οὕτω
168	4	δέδοκται
168	5	καὶ
168	6	οἷς
168	7	μή
168	9	τούτοις
168	10	οὐκ
168	11	ἔστι
168	12	κοινὴ
168	13	βουλή
168	15	ἀλλὰ
168	16	ἀνάγκη
168	18	ἀλλήλων
168	19	καταφρονεῖν
168	20	ὁρῶντας
168	21	ἀλλήλων
168	22	τὰ
168	23	βουλεύματα
169	1	σκόπει
169	2	δὴ
169	3	οὖν
169	4	καὶ
169	5	σὺ
169	6	εὖ
169	7	μάλα
169	8	πότερον
169	9	κοινωνεῖς
169	10	καὶ
169	11	συνδοκεῖ
169	13	καὶ
169	14	ἀρχώμεθα
169	15	ἐντεῦθεν
169	16	βουλευόμενοι
169	18	ὡς
169	19	οὐδέποτε
169	20	ὀρθῶς
169	21	ἔχοντος
169	22	οὔτε
169	23	τοῦ
169	24	ἀδικεῖν
169	25	οὔτε
169	26	τοῦ
169	27	ἀνταδικεῖν
169	28	οὔτε
169	29	κακῶς
169	30	πάσχοντα
169	31	ἀμύνεσθαι
169	32	ἀντιδρῶντα
169	33	κακῶς
169	35	ἢ
169	36	ἀφίστασαι
169	37	καὶ
169	38	οὐ
169	39	κοινωνεῖς
169	40	τῆς
169	41	ἀρχῆς
170	1	ἐμοὶ
170	3	γὰρ
170	5	πάλαι
170	6	οὕτω
170	7	καὶ
170	8	νῦν
170	9	ἔτι
170	10	δοκεῖ
170	12	σοὶ
170	13	δὲ
170	14	εἴ
170	16	ἄλλῃ
170	17	δέδοκται
170	19	λέγε
170	20	καὶ
170	21	δίδασκε
171	1	εἰ
171	2	δ’
171	3	ἐμμένεις
171	4	τοῖς
171	5	πρόσθε
171	8	μετὰ
171	9	τοῦτο
171	10	ἄκουε
172	2	ἐμμένω
172	3	τε
172	4	καὶ
172	5	συνδοκεῖ
173	1	ἀλλὰ
173	2	λέγε
174	1	λέγω
174	2	δὴ
174	3	αὖ
174	5	μετὰ
174	6	τοῦτο
174	8	μᾶλλον
174	9	δ’
174	10	ἐρωτῶ
175	1	πότερον
175	2	ἃ
175	3	ἄν
175	4	τις
175	5	ὁμολογήσῃ
175	6	τῳ
175	7	δίκαια
175	9	ποιητέον
175	10	ἢ
175	11	ἐξαπατητέον
176	1	ποιητέον
177	1	ἐκ
177	2	τούτων
177	3	δὴ
177	4	ἄθρει
178	1	ἀπιόντες
178	2	ἐνθένδε
178	3	ἡμεῖς
178	4	μὴ
178	5	πείσαντες
178	7	πόλιν
178	8	πότερον
178	9	κακῶς
178	10	τινας
178	11	ποιοῦμεν
178	13	καὶ
178	14	ταῦτα
178	15	οὓς
178	16	ἥκιστα
178	17	δεῖ
178	19	ἢ
178	20	οὔ
179	1	καὶ
179	2	ἐμμένομεν
179	3	οἷς
179	4	ὡμολογήσαμεν
179	5	δικαίοις
179	6	οὖσιν
179	7	ἢ
179	8	οὔ
180	1	οὐκ
180	2	ἔχω
180	4	ὦ
180	5	Σώκρατες
180	7	ἀποκρίνασθαι
180	8	πρὸς
180	9	ὃ
180	10	ἐρωτᾷς
181	1	οὐ
181	2	γὰρ
181	3	ἐννοῶ
182	1	ἀλλ’
182	2	ὧδε
182	3	σκόπει
183	1	εἰ
183	2	μέλλουσιν
183	4	ἐνθένδε
183	6	ἀποδιδράσκειν
183	8	εἴθ’
183	9	ὅπως
183	10	δεῖ
183	11	ὀνομάσαι
183	12	τοῦτο
183	14	ἐλθόντες
183	16	νόμοι
183	17	καὶ
183	19	κοινὸν
183	21	πόλεως
183	22	ἐπιστάντες
183	23	ἔροιντο
184	1	εἰπέ
184	2	μοι
184	4	ὦ
184	5	Σώκρατες
184	7	τί
184	8	ἐν
184	9	νῷ
184	10	ἔχεις
184	11	ποιεῖν
185	1	ἄλλο
185	2	τι
185	3	ἢ
185	4	τούτῳ
185	6	ἔργῳ
185	8	ἐπιχειρεῖς
185	9	διανοῇ
185	12	νόμους
185	13	ἡμᾶς
185	14	ἀπολέσαι
185	15	καὶ
185	16	σύμπασαν
185	18	πόλιν
185	19	τὸ
185	20	σὸν
185	21	μέρος
186	1	ἢ
186	2	δοκεῖ
186	4	οἷόν
186	5	τε
186	9	πόλιν
186	10	εἶναι
186	11	καὶ
186	12	μὴ
186	13	ἀνατετράφθαι
186	15	ἐν
186	16	ᾗ
186	19	γενόμεναι
186	20	δίκαι
186	21	μηδὲν
186	22	ἰσχύωσιν
186	23	ἀλλὰ
186	24	ὑπὸ
186	25	ἰδιωτῶν
186	26	ἄκυροί
186	28	γίγνωνται
186	29	καὶ
186	30	διαφθείρωνται
187	1	τί
187	2	ἐροῦμεν
187	4	ὦ
187	5	Κρίτων
187	7	πρὸς
187	8	ταῦτα
187	9	καὶ
187	10	ἄλλα
187	11	τοιαῦτα
188	1	πολλὰ
188	2	γὰρ
188	4	τις
188	7	ἄλλως
188	10	ῥήτωρ
188	12	εἰπεῖν
188	13	ὑπὲρ
188	14	τούτου
188	16	νόμου
188	17	ἀπολλυμένου
188	18	ὃς
188	20	δίκας
188	22	δικασθείσας
188	23	προστάττει
188	24	κυρίας
188	25	εἶναι
189	1	ἢ
189	2	ἐροῦμεν
189	3	πρὸς
189	4	αὐτοὺς
189	6	ἠδίκει
189	7	γὰρ
189	8	ἡμᾶς
189	10	πόλις
189	11	καὶ
189	12	οὐκ
189	13	ὀρθῶς
189	15	δίκην
189	16	ἔκρινεν
190	1	ταῦτα
190	2	ἢ
190	3	τί
190	4	ἐροῦμεν
191	1	ταῦτα
191	2	νὴ
191	3	Δία
191	5	ὦ
191	6	Σώκρατες
192	1	τί
192	2	οὖν
192	3	ἂν
192	4	εἴπωσιν
192	6	νόμοι
193	1	ὦ
193	2	Σώκρατες
193	4	ἦ
193	6	ταῦτα
193	7	ὡμολόγητο
193	8	ἡμῖν
193	11	σοί
193	13	ἢ
193	14	ἐμμενεῖν
193	16	δίκαις
193	17	αἷς
193	18	ἂν
193	20	πόλις
193	21	δικάζῃ
194	1	εἰ
194	2	οὖν
194	3	αὐτῶν
194	4	θαυμάζοιμεν
194	5	λεγόντων
194	7	ἴσως
194	8	ἂν
194	9	εἴποιεν
194	10	ὅτι
194	11	ὦ
194	12	Σώκρατες
194	14	μὴ
194	15	θαύμαζε
194	16	τὰ
194	17	λεγόμενα
194	18	ἀλλ’
194	19	ἀποκρίνου
194	21	ἐπειδὴ
194	23	εἴωθας
194	24	χρῆσθαι
194	25	τῷ
194	26	ἐρωτᾶν
194	27	τε
194	29	ἀποκρίνεσθαι
195	1	φέρε
195	2	γάρ
195	4	τί
195	5	ἐγκαλῶν
195	6	ἡμῖν
195	7	καὶ
195	9	πόλει
195	10	ἐπιχειρεῖς
195	11	ἡμᾶς
195	12	ἀπολλύναι
196	1	οὐ
196	2	πρῶτον
196	4	σε
196	5	ἐγεννήσαμεν
196	6	ἡμεῖς
196	8	καὶ
196	9	δι’
196	10	ἡμῶν
196	11	ἔλαβε
196	13	μητέρα
196	14	σου
196	15	ὁ
196	16	πατὴρ
196	17	καὶ
196	18	ἐφύτευσέν
196	19	σε
197	1	φράσον
197	2	οὖν
197	4	τούτοις
197	5	ἡμῶν
197	8	νόμοις
197	10	περὶ
197	12	γάμους
197	14	μέμφῃ
197	15	τι
197	16	ὡς
197	17	οὐ
197	18	καλῶς
197	19	ἔχουσιν
198	1	οὐ
198	2	μέμφομαι
198	4	φαίην
198	5	ἄν
199	1	ἀλλὰ
199	2	τοῖς
199	3	περὶ
199	5	τοῦ
199	6	γενομένου
199	7	τροφήν
199	8	τε
199	10	παιδείαν
199	11	ἐν
199	12	ᾗ
199	13	καὶ
199	14	σὺ
199	15	ἐπαιδεύθης
200	1	ἢ
200	2	οὐ
200	3	καλῶς
200	4	προσέταττον
200	5	ἡμῶν
200	7	ἐπὶ
200	8	τούτῳ
200	9	τεταγμένοι
200	10	νόμοι
200	12	παραγγέλλοντες
200	14	πατρὶ
200	16	σῷ
200	17	σε
200	18	ἐν
200	19	μουσικῇ
200	20	καὶ
200	21	γυμναστικῇ
200	22	παιδεύειν
201	1	καλῶς
201	3	φαίην
201	4	ἄν
202	1	εἶεν
203	1	ἐπειδὴ
203	3	ἐγένου
203	6	ἐξετράφης
203	7	καὶ
203	8	ἐπαιδεύθης
203	10	ἔχοις
203	11	ἂν
203	12	εἰπεῖν
203	13	πρῶτον
203	15	ὡς
203	16	οὐχὶ
203	17	ἡμέτερος
203	18	ἦσθα
203	20	ἔκγονος
203	21	καὶ
203	22	δοῦλος
203	24	αὐτός
203	25	τε
203	26	καὶ
203	28	σοὶ
203	29	πρόγονοι
204	1	καὶ
204	2	εἰ
204	4	οὕτως
204	5	ἔχει
204	8	ἐξ
204	9	ἴσου
204	10	οἴει
204	11	εἶναι
204	12	σοὶ
204	13	τὸ
204	14	δίκαιον
204	16	ἡμῖν
204	18	καὶ
204	19	ἅττ’
204	20	ἂν
204	21	ἡμεῖς
204	22	σε
204	23	ἐπιχειρῶμεν
204	24	ποιεῖν
204	26	καὶ
204	27	σοὶ
204	28	ταῦτα
204	29	ἀντιποιεῖν
204	30	οἴει
204	31	δίκαιον
204	32	εἶναι
205	1	ἢ
205	2	πρὸς
205	3	μὲν
205	5	σοι
205	6	τὸν
205	7	πατέρα
205	9	ἐξ
205	10	ἴσου
205	11	ἦν
205	12	τὸ
205	13	δίκαιον
205	14	καὶ
205	15	πρὸς
205	16	δεσπότην
205	18	εἴ
205	19	σοι
205	20	ὢν
205	21	ἐτύγχανεν
205	23	ὥστε
205	24	ἅπερ
205	25	πάσχοις
205	26	ταῦτα
205	28	ἀντιποιεῖν
205	30	οὔτε
205	31	κακῶς
205	32	ἀκούοντα
205	33	ἀντιλέγειν
205	34	οὔτε
205	35	τυπτόμενον
205	36	ἀντιτύπτειν
205	37	οὔτε
205	38	ἄλλα
205	39	τοιαῦτα
205	40	πολλά
206	1	πρὸς
206	3	τὴν
206	4	πατρίδα
206	6	καὶ
206	8	νόμους
206	9	ἐξέσται
206	10	σοι
206	12	ὥστε
206	14	ἐάν
206	15	σε
206	16	ἐπιχειρῶμεν
206	17	ἡμεῖς
206	18	ἀπολλύναι
206	19	δίκαιον
206	20	ἡγούμενοι
206	21	εἶναι
206	23	καὶ
206	24	σὺ
206	25	δὲ
206	26	ἡμᾶς
206	28	νόμους
206	29	καὶ
206	30	τὴν
206	31	πατρίδα
206	32	καθ’
206	33	ὅσον
206	34	δύνασαι
206	35	ἐπιχειρήσεις
206	36	ἀνταπολλύναι
206	38	καὶ
206	39	φήσεις
206	40	ταῦτα
206	41	ποιῶν
206	42	δίκαια
206	43	πράττειν
206	45	ὁ
206	46	τῇ
206	47	ἀληθείᾳ
206	49	ἀρετῆς
206	50	ἐπιμελόμενος
207	1	ἢ
207	2	οὕτως
207	3	εἶ
207	4	σοφὸς
207	5	ὥστε
207	6	λέληθέν
207	7	σε
207	8	ὅτι
207	9	μητρός
207	10	τε
207	12	πατρὸς
207	13	καὶ
207	15	ἄλλων
207	16	προγόνων
207	17	ἁπάντων
207	18	τιμιώτερόν
207	19	ἐστιν
207	20	πατρὶς
207	21	καὶ
207	22	σεμνότερον
207	23	καὶ
207	24	ἁγιώτερον
207	25	καὶ
207	26	ἐν
207	27	μείζονι
207	28	μοίρᾳ
207	30	παρὰ
207	31	θεοῖς
207	32	καὶ
207	33	παρ’
207	34	ἀνθρώποις
207	35	τοῖς
207	36	νοῦν
207	37	ἔχουσι
207	39	καὶ
207	40	σέβεσθαι
207	41	δεῖ
207	43	μᾶλλον
207	44	ὑπείκειν
207	45	καὶ
207	46	θωπεύειν
207	47	πατρίδα
207	48	χαλεπαίνουσαν
207	49	ἢ
207	50	πατέρα
207	52	καὶ
207	53	ἢ
207	54	πείθειν
207	55	ἢ
207	56	ποιεῖν
207	57	ἃ
207	58	ἂν
207	59	κελεύῃ
207	61	καὶ
207	62	πάσχειν
207	63	ἐάν
207	64	τι
207	65	προστάττῃ
207	66	παθεῖν
207	67	ἡσυχίαν
207	68	ἄγοντα
207	70	ἐάντε
207	71	τύπτεσθαι
207	72	ἐάντε
207	73	δεῖσθαι
207	75	ἐάντε
207	76	εἰς
207	77	πόλεμον
207	78	ἄγῃ
207	79	τρωθησόμενον
207	80	ἢ
207	81	ἀποθανούμενον
207	83	ποιητέον
207	84	ταῦτα
207	86	καὶ
207	88	δίκαιον
207	89	οὕτως
207	90	ἔχει
207	93	οὐχὶ
207	94	ὑπεικτέον
